208196217052594176;391968999098810388;391986402461745153
395710073466257408;391968999098810388;391986402461745153
231499325123854336;391968999098810388
420826908775809024;391968999098810388;391986402461745153
339016955199619072;391968999098810388;391986402461745153
147656693273198592;391968999098810388;391986402461745153
